2016-10-15	 57677.08183	 0.00006	  -0.00006	 1.78158	 0.45448	 -0.45449
2016-10-15	 57677.08195	 0.00006	  -0.00006	 0.95558	 0.38800	 -0.31368
2016-10-15	 57677.08206	 0.00006	  -0.00006	 0.66785	 0.31612	 -0.23976
2016-10-15	 57677.08218	 0.00006	  -0.00006	 0.70669	 0.33690	 -0.26109
2016-10-15	 57677.08241	 0.00006	  -0.00006	 0.54447	 0.28661	 -0.21169
2016-10-15	 57677.08253	 0.00006	  -0.00006	 0.91166	 0.36857	 -0.29451
2016-10-15	 57677.08276	 0.00006	  -0.00006	 1.22613	 0.44034	 -0.36550
2016-10-15	 57677.08287	 0.00006	  -0.00006	 0.87254	 0.35011	 -0.27595
2016-10-15	 57677.08311	 0.00006	  -0.00006	 0.58152	 0.30824	 -0.23379
2016-10-15	 57677.08334	 0.00006	  -0.00006	 1.30520	 0.41734	 -0.34383
2016-10-15	 57677.08345	 0.00006	  -0.00006	 0.73081	 0.34930	 -0.27531
2016-10-15	 57677.08357	 0.00006	  -0.00006	 0.47319	 0.28578	 -0.21108
2016-10-15	 57677.08368	 0.00006	  -0.00006	 0.91234	 0.36885	 -0.29474
2016-10-15	 57677.08380	 0.00006	  -0.00006	 1.22931	 0.44149	 -0.36645
2016-10-15	 57677.08392	 0.00006	  -0.00006	 1.20264	 0.40366	 -0.32954
2016-10-15	 57677.08415	 0.00006	  -0.00006	 0.58179	 0.30838	 -0.23389
2016-10-15	 57677.08426	 0.00006	  -0.00006	 0.86808	 0.34832	 -0.27454
2016-10-15	 57677.08449	 0.00006	  -0.00006	 0.43372	 0.26077	 -0.18553
2016-10-15	 57677.08484	 0.00006	  -0.00006	 1.32790	 0.42460	 -0.34980
2016-10-15	 57677.08496	 0.00006	  -0.00006	 1.12196	 0.42734	 -0.35206
2016-10-15	 57677.08507	 0.00006	  -0.00006	 1.25418	 0.42371	 -0.34908
2016-10-15	 57677.08519	 0.00006	  -0.00006	 1.20284	 0.43198	 -0.35856
2016-10-15	 57677.08530	 0.00006	  -0.00006	 0.76018	 0.32916	 -0.25510
2016-10-15	 57677.08542	 0.00006	  -0.00006	 0.86875	 0.34859	 -0.27475
2016-10-15	 57677.08565	 0.00006	  -0.00006	 0.62014	 0.32884	 -0.25485
2016-10-15	 57677.08577	 0.00006	  -0.00006	 0.86860	 0.34853	 -0.27470
2016-10-15	 57677.08588	 0.00006	  -0.00006	 0.82709	 0.49729	 -0.35380
2016-10-17	 57678.40209	 0.00006	  -0.00006	 1.12609	 0.80704	 -0.54355
2016-10-17	 57678.40232	 0.00006	  -0.00006	 0.55712	 0.29327	 -0.21662
2016-10-17	 57678.40255	 0.00006	  -0.00006	 1.32174	 0.42266	 -0.34831
2016-10-17	 57678.40267	 0.00006	  -0.00006	 0.88444	 0.35491	 -0.27981
2016-10-17	 57678.40278	 0.00006	  -0.00006	 0.55222	 0.29070	 -0.21475
2016-10-17	 57678.40290	 0.00006	  -0.00006	 0.99152	 0.37228	 -0.29755
2016-10-17	 57678.40301	 0.00006	  -0.00006	 0.44051	 0.26486	 -0.18846
2016-10-17	 57678.40313	 0.00006	  -0.00006	 0.54756	 0.28824	 -0.21292
2016-10-17	 57678.40336	 0.00006	  -0.00006	 0.79948	 0.35055	 -0.27632
2016-10-17	 57678.40359	 0.00006	  -0.00006	 0.58105	 0.31013	 -0.23524
2016-10-17	 57678.40371	 0.00006	  -0.00006	 1.12625	 0.40289	 -0.32895
2016-10-17	 57678.40394	 0.00006	  -0.00006	 0.76366	 0.33067	 -0.25630
2016-10-17	 57678.40417	 0.00006	  -0.00006	 0.58098	 0.31009	 -0.23521
2016-10-17	 57678.40452	 0.00006	  -0.00006	 0.58203	 0.31065	 -0.23564
2016-10-17	 57678.40463	 0.00006	  -0.00006	 0.87481	 0.35102	 -0.27671
2016-10-17	 57678.40486	 0.00006	  -0.00006	 1.01819	 0.38660	 -0.31258
2016-10-17	 57678.40498	 0.00006	  -0.00006	 0.69018	 0.33096	 -0.25651
2016-10-17	 57678.40521	 0.00006	  -0.00006	 0.43648	 0.26243	 -0.18672
2016-10-17	 57678.40533	 0.00006	  -0.00006	 0.76337	 0.33054	 -0.25620
2016-10-17	 57678.40544	 0.00006	  -0.00006	 0.58059	 0.30988	 -0.23505
2016-10-17	 57678.40556	 0.00006	  -0.00006	 0.79949	 0.35055	 -0.27633
2016-10-17	 57678.40567	 0.00006	  -0.00006	 0.54627	 0.28756	 -0.21241
2016-10-17	 57678.40579	 0.00006	  -0.00006	 1.09265	 0.38670	 -0.31267
2016-10-17	 57678.40591	 0.00006	  -0.00006	 1.01890	 0.38686	 -0.31279
2016-10-17	 57678.40602	 0.00006	  -0.00006	 0.58122	 0.31022	 -0.23531
2016-10-17	 57678.40614	 0.00006	  -0.00006	 0.61572	 0.33078	 -0.25637
2016-10-17	 57678.40625	 0.00006	  -0.00006	 1.31067	 0.41910	 -0.34533
2016-10-17	 57678.40637	 0.00006	  -0.00006	 1.08963	 0.38563	 -0.31179
2016-10-17	 57678.40648	 0.00006	  -0.00006	 0.98077	 0.36823	 -0.29428
2016-10-17	 57678.40660	 0.00006	  -0.00006	 1.34611	 0.43451	 -0.36072
2016-10-17	 57678.40672	 0.00006	  -0.00006	 0.69073	 0.33122	 -0.25672
2016-10-17	 57678.40695	 0.00006	  -0.00006	 0.54675	 0.28781	 -0.21260
