54682.65527778000004118400	 2.97848e-07 	 1.55217e-07 
54683.65528935407411490607	 4.27847e-07 	 2.5062e-07 
54684.65530092814818862814	 1.12721e-07 	 6.13617e-08 
54685.65531250222226235021	 3.95264e-08 	 6.52397e-07 
54686.65532407629633607228	 1.79369e-08 	 1.5591e-07 
54687.65533565037040979435	 1.43848e-07 	 2.75363e-06 
54688.65534722444448351642	 1.14183e-13 	 9.9226e-11 
54689.65535879851855723849	 2.48531e-07 	 1.45097e-07 
54690.65537037259263096056	 1.26046e-08 	 2.61006e-07 
54691.65538194666670468263	 9.19044e-08 	 1.87441e-06 
54692.65539352074077840470	 3.90002e-08 	 7.70268e-08 
54693.65540509481485212677	 1.67634e-08 	 2.16453e-08 
54694.65541666888892584884	 3.92176e-08 	 6.13567e-08 
54695.65542824296299957091	 2.0494e-08 	 2.37879e-08 
54696.65543981703707329298	 3.58337e-08 	 7.30481e-07 
54697.65545139111114701505	 1.53799e-07 	 1.25019e-07 
54698.65546296518522073712	 1.12798e-07 	 3.09532e-06 
54699.65547453925929445919	 2.05867e-07 	 1.242e-07 
54700.65548611333336818126	 2.50568e-08 	 6.38413e-07 
54701.65549768740744190333	 5.58848e-13 	 3.64283e-10 
54702.65550926148151562540	 5.44577e-08 	 2.76135e-06 
54703.65552083555558934747	 1.11137e-08 	 1.01475e-07 
54704.65553240962966306954	 4.78545e-13 	 1.93391e-09 
54705.65554398370373679161	 1.12301e-07 	 9.51456e-08 
54706.65555555777781051368	 1.9195e-07 	 1.28524e-07 
54707.65556713185188423575	 8.64878e-09 	 2.25634e-07 
54708.65557870592595795782	 7.96774e-09 	 8.75064e-09 
54709.65559028000003167989	 7.46287e-08 	 5.50231e-08 
54710.65560185407410540196	 5.70196e-17 	 5.15426e-14 
54711.65561342814817912403	 1.72359e-07 	 9.54099e-08 
54712.65562500222225284610	 1.49497e-07 	 7.81392e-08 
54713.65563657629632656817	 6.9743e-08 	 3.79802e-08 
54714.65564815037040029024	 1.05143e-08 	 4.81618e-08 
54715.65565972444447401231	 7.38839e-09 	 1.04813e-08 
54716.65567129851854773438	 1.3367e-08 	 1.63188e-08 
54717.65568287259262145645	 5.31614e-08 	 1.1385e-07 
54718.65569444666669517852	 6.93525e-08 	 1.01265e-07 
54719.65570602074076890059	 1.23704e-07 	 6.71922e-08 
54720.65571759481484262266	 3.75996e-08 	 2.4698e-08 
54721.65572916888891634473	 6.14819e-09 	 3.45617e-08 
54722.65574074296299006680	 1.30988e-07 	 1.49255e-06 
54723.65575231703706378887	 6.81151e-08 	 3.63956e-08 
54724.65576389111113751094	 4.50704e-08 	 9.8447e-08 
54725.65577546518521123301	 5.50428e-15 	 3.5596e-11 
54726.65578703925928495508	 7.47657e-09 	 1.82824e-07 
54727.65579861333335867715	 6.01125e-08 	 2.62191e-08 
54728.65581018740743239922	 6.65891e-11 	 2.71438e-07 
54729.65582176148150612129	 3.50437e-08 	 3.65848e-08 
54730.65583333555557984336	 6.43946e-08 	 8.31846e-08 
54731.65584490962965356543	 7.63285e-08 	 7.37736e-08 
54732.65585648370372728750	 1.7066e-08 	 2.15645e-08 
54733.65586805777780100957	 1.35169e-07 	 1.18961e-07 
54734.65587963185187473164	 6.54391e-08 	 6.42306e-08 
54735.65589120592594845371	 1.677e-07 	 9.84767e-08 
54736.65590278000002217578	 7.60431e-08 	 5.02125e-08 
54737.65591435407409589785	 3.33708e-08 	 5.22683e-07 
54738.65592592814816961992	 3.6102e-08 	 2.85555e-08 
54739.65593750222224334199	 8.75185e-08 	 5.97621e-08 
54740.65594907629631706406	 9.61592e-08 	 5.3863e-08 
54741.65596065037039078613	 1.35383e-07 	 8.36571e-08 
54742.65597222444446450820	 5.73999e-08 	 3.0639e-08 
54743.65598379851853823027	 1.2349e-07 	 6.93636e-08 
54744.65599537259261195234	 1.00563e-07 	 9.03575e-08 
54745.65600694666668567441	 1.83232e-08 	 2.98766e-08 
54746.65601852074075939648	 2.54632e-08 	 7.10627e-07 
54747.65603009481483311855	 2.19311e-07 	 1.33769e-07 
54748.65604166888890684062	 2.88738e-12 	 7.84099e-09 
54749.65605324296298056269	 1.56107e-08 	 1.57111e-08 
54750.65606481703705428476	 1.97463e-08 	 3.4385e-08 
54751.65607639111112800683	 1.64241e-12 	 6.13927e-10 
54752.65608796518520172890	 1.08381e-07 	 1.01968e-07 
54753.65609953925927545097	 8.69006e-08 	 1.17042e-07 
54754.65611111333334917304	 1.4343e-08 	 4.70569e-07 
54755.65612268740742289511	 2.7749e-08 	 6.18748e-07 
54756.65613426148149661718	 3.87672e-08 	 5.79539e-08 
54757.65614583555557033925	 6.46642e-08 	 5.19694e-08 
54758.65615740962964406132	 1.34325e-07 	 9.20491e-08 
54759.65616898370371778339	 3.11306e-08 	 3.01461e-08 
54760.65618055777779150546	 1.59007e-07 	 7.59651e-08 
54761.65619213185186522753	 8.71165e-08 	 7.10372e-08 
54762.65620370592593894960	 1.70452e-08 	 1.32598e-08 
54763.65621528000001267167	 7.62586e-09 	 4.63101e-07 
54764.65622685407408639374	 1.69773e-14 	 2.29506e-10 
54765.65623842814816011581	 1.45903e-07 	 9.51987e-08 
54766.65625000222223383788	 5.195e-08 	 5.80606e-08 
54767.65626157629630755995	 3.16594e-08 	 2.1267e-08 
54768.65627315037038128202	 6.1086e-08 	 4.41501e-08 
54769.65628472444445500409	 2.11471e-08 	 5.8935e-08 
54770.65629629851852872616	 8.47181e-08 	 1.26174e-06 
54771.65630787259260244823	 6.48904e-08 	 7.24737e-08 
54773.65527778000000915200	 6.31583e-09 	 7.59677e-08 
54774.65528935407408287407	 1.58333e-08 	 1.92986e-07 
54775.65530092814815659614	 1.00511e-07 	 7.42122e-08 
54776.65531250222223031821	 7.33469e-08 	 1.0546e-07 
54777.65532407629630404028	 7.35576e-08 	 9.90651e-08 
54778.65533565037037776235	 5.71044e-08 	 1.34347e-07 
54779.65534722444445148442	 1.93552e-07 	 1.06851e-07 
54780.65535879851852520649	 3.0549e-08 	 2.58233e-08 
54781.65537037259259892856	 2.49609e-08 	 3.29969e-08 
54782.65538194666667265063	 5.56681e-08 	 7.38139e-08 
54783.65539352074074637270	 1.7767e-07 	 1.73274e-06 
54784.65540509481482009477	 1.32758e-08 	 1.87473e-08 
54785.65541666888889381684	 3.50278e-08 	 2.8256e-08 
54786.65542824296296753891	 3.50352e-08 	 3.75741e-08 
54787.65543981703704126098	 2.48769e-07 	 1.29965e-07 
54788.65545139111111498305	 1.51728e-07 	 2.02562e-06 
54789.65546296518518870512	 1.13726e-07 	 1.07556e-07 
54790.65547453925926242719	 2.01589e-08 	 4.36379e-07 
54791.65548611333333614926	 1.69935e-08 	 1.87034e-08 
54792.65549768740740987133	 1.48956e-07 	 2.32446e-06 
54793.65550926148148359340	 3.22238e-07 	 1.25939e-07 
54794.65552083555555731547	 3.19826e-14 	 8.36948e-11 
54795.65553240962963103754	 7.66023e-08 	 4.7193e-08 
54796.65554398370370475961	 1.06431e-07 	 6.31795e-08 
54797.65555555777777848168	 9.51586e-08 	 1.30892e-07 
54798.65556713185185220375	 5.32313e-08 	 4.69104e-08 
54799.65557870592592592582	 2.14193e-08 	 2.81338e-08 
54800.65559027999999964789	 2.47631e-07 	 2.96971e-06 
54801.65560185407407336996	 1.9344e-07 	 1.15095e-07 
54802.65561342814814709203	 6.14141e-13 	 6.54713e-10 
54803.65562500222222081410	 8.02382e-08 	 6.96124e-08 
54804.65563657629629453617	 1.96211e-07 	 2.03899e-07 
54805.65564815037036825824	 9.86378e-08 	 7.3542e-08 
54806.65565972444444198031	 2.91309e-08 	 1.90294e-07 
54807.65567129851851570238	 1.41904e-08 	 8.65063e-08 
54808.65568287259258942445	 8.5566e-17 	 3.88611e-13 
54809.65569444666666314652	 7.91407e-08 	 7.64887e-08 
54810.65570602074073686859	 7.41993e-08 	 5.96017e-08 
54811.65571759481481059066	 1.32019e-07 	 7.14117e-08 
54812.65572916888888431273	 4.62592e-08 	 1.13606e-06 
54813.65574074296295803480	 9.89451e-08 	 9.01284e-08 
54814.65575231703703175687	 2.00012e-07 	 1.02724e-07 
54815.65576389111110547894	 1.903e-07 	 1.28773e-07 
54816.65577546518517920101	 8.16113e-08 	 6.18021e-08 
54817.65578703925925292308	 6.78605e-08 	 6.929e-08 
54818.65579861333332664515	 1.34223e-08 	 8.50221e-08 
54819.65581018740740036722	 3.02648e-08 	 2.8464e-08 
54820.65582176148147408929	 1.79152e-12 	 4.39852e-09 
54821.65583333555554781136	 6.75617e-09 	 2.78918e-07 
54822.65584490962962153343	 4.86463e-18 	 5.90302e-12 
54823.65585648370369525550	 1.02839e-07 	 1.17484e-06 
54824.65586805777776897757	 4.30131e-08 	 2.78768e-08 
54825.65587963185184269964	 1.01159e-08 	 3.94015e-08 
54826.65589120592591642171	 2.61561e-08 	 2.08614e-08 
54827.65590277999999014378	 1.55259e-08 	 1.42551e-08 
54828.65591435407406386585	 3.03362e-08 	 4.98279e-08 
54829.65592592814813758792	 2.10567e-08 	 1.36513e-08 
54830.65593750222221130999	 6.47282e-09 	 9.11883e-08 
54831.65594907629628503206	 1.64526e-07 	 1.38979e-07 
