2008-08-04	 54682.65528	 0.000000298	 0.000000155
2008-08-05	 54683.65529	 0.000000428	 0.000000251
2008-08-06	 54684.65530	 0.000000113	 0.000000061
2008-08-07	 54685.65531	 0.000000040	 0.000000652
2008-08-08	 54686.65532	 0.000000018	 0.000000156
2008-08-09	 54687.65534	 0.000000144	 0.000002754
2008-08-10	 54688.65535	 0.000000000	 0.000000000
2008-08-11	 54689.65536	 0.000000249	 0.000000145
2008-08-12	 54690.65537	 0.000000013	 0.000000261
2008-08-13	 54691.65538	 0.000000092	 0.000001874
2008-08-14	 54692.65539	 0.000000039	 0.000000077
2008-08-15	 54693.65541	 0.000000017	 0.000000022
2008-08-16	 54694.65542	 0.000000039	 0.000000061
2008-08-17	 54695.65543	 0.000000020	 0.000000024
2008-08-18	 54696.65544	 0.000000036	 0.000000730
2008-08-19	 54697.65545	 0.000000154	 0.000000125
2008-08-20	 54698.65546	 0.000000113	 0.000003095
2008-08-21	 54699.65547	 0.000000206	 0.000000124
2008-08-22	 54700.65549	 0.000000025	 0.000000638
2008-08-23	 54701.65550	 0.000000000	 0.000000000
2008-08-24	 54702.65551	 0.000000054	 0.000002761
2008-08-25	 54703.65552	 0.000000011	 0.000000101
2008-08-26	 54704.65553	 0.000000000	 0.000000002
2008-08-27	 54705.65554	 0.000000112	 0.000000095
2008-08-28	 54706.65556	 0.000000192	 0.000000129
2008-08-29	 54707.65557	 0.000000009	 0.000000226
2008-08-30	 54708.65558	 0.000000008	 0.000000009
2008-08-31	 54709.65559	 0.000000075	 0.000000055
2008-09-01	 54710.65560	 0.000000000	 0.000000000
2008-09-02	 54711.65561	 0.000000172	 0.000000095
2008-09-03	 54712.65563	 0.000000149	 0.000000078
2008-09-04	 54713.65564	 0.000000070	 0.000000038
2008-09-05	 54714.65565	 0.000000011	 0.000000048
2008-09-06	 54715.65566	 0.000000007	 0.000000010
2008-09-07	 54716.65567	 0.000000013	 0.000000016
2008-09-08	 54717.65568	 0.000000053	 0.000000114
2008-09-09	 54718.65569	 0.000000069	 0.000000101
2008-09-10	 54719.65571	 0.000000124	 0.000000067
2008-09-11	 54720.65572	 0.000000038	 0.000000025
2008-09-12	 54721.65573	 0.000000006	 0.000000035
2008-09-13	 54722.65574	 0.000000131	 0.000001493
2008-09-14	 54723.65575	 0.000000068	 0.000000036
2008-09-15	 54724.65576	 0.000000045	 0.000000098
2008-09-16	 54725.65578	 0.000000000	 0.000000000
2008-09-17	 54726.65579	 0.000000007	 0.000000183
2008-09-18	 54727.65580	 0.000000060	 0.000000026
2008-09-19	 54728.65581	 0.000000000	 0.000000271
2008-09-20	 54729.65582	 0.000000035	 0.000000037
2008-09-21	 54730.65583	 0.000000064	 0.000000083
2008-09-22	 54731.65584	 0.000000076	 0.000000074
2008-09-23	 54732.65586	 0.000000017	 0.000000022
2008-09-24	 54733.65587	 0.000000135	 0.000000119
2008-09-25	 54734.65588	 0.000000065	 0.000000064
2008-09-26	 54735.65589	 0.000000168	 0.000000098
2008-09-27	 54736.65590	 0.000000076	 0.000000050
2008-09-28	 54737.65591	 0.000000033	 0.000000523
2008-09-29	 54738.65593	 0.000000036	 0.000000029
2008-09-30	 54739.65594	 0.000000088	 0.000000060
2008-10-01	 54740.65595	 0.000000096	 0.000000054
2008-10-02	 54741.65596	 0.000000135	 0.000000084
2008-10-03	 54742.65597	 0.000000057	 0.000000031
2008-10-04	 54743.65598	 0.000000123	 0.000000069
2008-10-05	 54744.65600	 0.000000101	 0.000000090
2008-10-06	 54745.65601	 0.000000018	 0.000000030
2008-10-07	 54746.65602	 0.000000025	 0.000000711
2008-10-08	 54747.65603	 0.000000219	 0.000000134
2008-10-09	 54748.65604	 0.000000000	 0.000000008
2008-10-10	 54749.65605	 0.000000016	 0.000000016
2008-10-11	 54750.65606	 0.000000020	 0.000000034
2008-10-12	 54751.65608	 0.000000000	 0.000000001
2008-10-13	 54752.65609	 0.000000108	 0.000000102
2008-10-14	 54753.65610	 0.000000087	 0.000000117
2008-10-15	 54754.65611	 0.000000014	 0.000000471
2008-10-16	 54755.65612	 0.000000028	 0.000000619
2008-10-17	 54756.65613	 0.000000039	 0.000000058
2008-10-18	 54757.65615	 0.000000065	 0.000000052
2008-10-19	 54758.65616	 0.000000134	 0.000000092
2008-10-20	 54759.65617	 0.000000031	 0.000000030
2008-10-21	 54760.65618	 0.000000159	 0.000000076
2008-10-22	 54761.65619	 0.000000087	 0.000000071
2008-10-23	 54762.65620	 0.000000017	 0.000000013
2008-10-24	 54763.65622	 0.000000008	 0.000000463
2008-10-25	 54764.65623	 0.000000000	 0.000000000
2008-10-26	 54765.65624	 0.000000146	 0.000000095
2008-10-27	 54766.65625	 0.000000052	 0.000000058
2008-10-28	 54767.65626	 0.000000032	 0.000000021
2008-10-29	 54768.65627	 0.000000061	 0.000000044
2008-10-30	 54769.65628	 0.000000021	 0.000000059
2008-10-31	 54770.65630	 0.000000085	 0.000001262
2008-11-01	 54771.65631	 0.000000065	 0.000000072
2008-11-03	 54773.65528	 0.000000006	 0.000000076
2008-11-04	 54774.65529	 0.000000016	 0.000000193
2008-11-05	 54775.65530	 0.000000101	 0.000000074
2008-11-06	 54776.65531	 0.000000073	 0.000000105
2008-11-07	 54777.65532	 0.000000074	 0.000000099
2008-11-08	 54778.65534	 0.000000057	 0.000000134
2008-11-09	 54779.65535	 0.000000194	 0.000000107
2008-11-10	 54780.65536	 0.000000031	 0.000000026
2008-11-11	 54781.65537	 0.000000025	 0.000000033
2008-11-12	 54782.65538	 0.000000056	 0.000000074
2008-11-13	 54783.65539	 0.000000178	 0.000001733
2008-11-14	 54784.65541	 0.000000013	 0.000000019
2008-11-15	 54785.65542	 0.000000035	 0.000000028
2008-11-16	 54786.65543	 0.000000035	 0.000000038
2008-11-17	 54787.65544	 0.000000249	 0.000000130
2008-11-18	 54788.65545	 0.000000152	 0.000002026
2008-11-19	 54789.65546	 0.000000114	 0.000000108
2008-11-20	 54790.65547	 0.000000020	 0.000000436
2008-11-21	 54791.65549	 0.000000017	 0.000000019
2008-11-22	 54792.65550	 0.000000149	 0.000002324
2008-11-23	 54793.65551	 0.000000322	 0.000000126
2008-11-24	 54794.65552	 0.000000000	 0.000000000
2008-11-25	 54795.65553	 0.000000077	 0.000000047
2008-11-26	 54796.65554	 0.000000106	 0.000000063
2008-11-27	 54797.65556	 0.000000095	 0.000000131
2008-11-28	 54798.65557	 0.000000053	 0.000000047
2008-11-29	 54799.65558	 0.000000021	 0.000000028
2008-11-30	 54800.65559	 0.000000248	 0.000002970
2008-12-01	 54801.65560	 0.000000193	 0.000000115
2008-12-02	 54802.65561	 0.000000000	 0.000000001
2008-12-03	 54803.65563	 0.000000080	 0.000000070
2008-12-04	 54804.65564	 0.000000196	 0.000000204
2008-12-05	 54805.65565	 0.000000099	 0.000000074
2008-12-06	 54806.65566	 0.000000029	 0.000000190
2008-12-07	 54807.65567	 0.000000014	 0.000000087
2008-12-08	 54808.65568	 0.000000000	 0.000000000
2008-12-09	 54809.65569	 0.000000079	 0.000000076
2008-12-10	 54810.65571	 0.000000074	 0.000000060
2008-12-11	 54811.65572	 0.000000132	 0.000000071
2008-12-12	 54812.65573	 0.000000046	 0.000001136
2008-12-13	 54813.65574	 0.000000099	 0.000000090
2008-12-14	 54814.65575	 0.000000200	 0.000000103
2008-12-15	 54815.65576	 0.000000190	 0.000000129
2008-12-16	 54816.65578	 0.000000082	 0.000000062
2008-12-17	 54817.65579	 0.000000068	 0.000000069
2008-12-18	 54818.65580	 0.000000013	 0.000000085
2008-12-19	 54819.65581	 0.000000030	 0.000000028
2008-12-20	 54820.65582	 0.000000000	 0.000000004
2008-12-21	 54821.65583	 0.000000007	 0.000000279
2008-12-22	 54822.65584	 0.000000000	 0.000000000
2008-12-23	 54823.65586	 0.000000103	 0.000001175
2008-12-24	 54824.65587	 0.000000043	 0.000000028
2008-12-25	 54825.65588	 0.000000010	 0.000000039
2008-12-26	 54826.65589	 0.000000026	 0.000000021
2008-12-27	 54827.65590	 0.000000016	 0.000000014
2008-12-28	 54828.65591	 0.000000030	 0.000000050
2008-12-29	 54829.65593	 0.000000021	 0.000000014
2008-12-30	 54830.65594	 0.000000006	 0.000000091
2008-12-31	 54831.65595	 0.000000165	 0.000000139
2009-01-01	 54832.65596	 0.000000156	 0.000000113
2009-01-02	 54833.65597	 0.000000095	 0.000000072
2009-01-03	 54834.65598	 0.000000070	 0.000000071
2009-01-04	 54835.65600	 0.000000024	 0.000000022
2009-01-05	 54836.65601	 0.000000035	 0.000000043
2009-01-06	 54837.65602	 0.000000027	 0.000000032
2009-01-07	 54838.65603	 0.000000070	 0.000000415
2009-01-08	 54839.65604	 0.000000000	 0.000000000
2009-01-09	 54840.65605	 0.000000021	 0.000000018
2009-01-10	 54841.65606	 0.000000009	 0.000000009
2009-01-11	 54842.65608	 0.000000255	 0.000000248
2009-01-12	 54843.65609	 0.000000090	 0.000001874
2009-01-13	 54844.65610	 0.000000000	 0.000000000
2009-01-14	 54845.65611	 0.000000022	 0.000000108
2009-01-15	 54846.65612	 0.000000008	 0.000000054
2009-01-16	 54847.65613	 0.000000000	 0.000000001
2009-01-17	 54848.65615	 0.000000019	 0.000000014
2009-01-18	 54849.65616	 0.000000147	 0.000000113
2009-01-19	 54850.65617	 0.000000000	 0.000000000
2009-01-20	 54851.65618	 0.000000000	 0.000000004
2009-01-21	 54852.65619	 0.000000094	 0.000000090
2009-01-22	 54853.65620	 0.000000000	 0.000000000
2009-01-23	 54854.65622	 0.000000000	 0.000000000
2009-01-24	 54855.65623	 0.000000000	 0.000000000
2009-01-25	 54856.65624	 0.000000188	 0.000000123
2009-01-26	 54857.65625	 0.000000000	 0.000000000
2009-01-27	 54858.65626	 0.000000086	 0.000000059
2009-01-28	 54859.65627	 0.000000110	 0.000000146
2009-01-29	 54860.65628	 0.000000165	 0.000001122
2009-01-30	 54861.65630	 0.000000017	 0.000000024
2009-01-31	 54862.65631	 0.000000037	 0.000000041
2009-02-02	 54864.65528	 0.000000140	 0.000000208
2009-02-03	 54865.65529	 0.000000073	 0.000000041
2009-02-04	 54866.65530	 0.000000044	 0.000000049
2009-02-05	 54867.65531	 0.000000000	 0.000000000
2009-02-06	 54868.65532	 0.000000108	 0.000001940
2009-02-07	 54869.65534	 0.000000023	 0.000000540
2009-02-08	 54870.65535	 0.000000297	 0.000000357
2009-02-09	 54871.65536	 0.000000084	 0.000000067
2009-02-10	 54872.65537	 0.000000017	 0.000000166
2009-02-11	 54873.65538	 0.000000114	 0.000001739
2009-02-12	 54874.65539	 0.000000060	 0.000000031
2009-02-13	 54875.65541	 0.000000107	 0.000000102
2009-02-14	 54876.65542	 0.000000006	 0.000000006
2009-02-15	 54877.65543	 0.000000009	 0.000000237
2009-02-16	 54878.65544	 0.000000000	 0.000000000
2009-02-17	 54879.65545	 0.000000129	 0.000000085
2009-02-18	 54880.65546	 0.000000021	 0.000000024
2009-02-19	 54881.65547	 0.000000023	 0.000000023
2009-02-20	 54882.65549	 0.000000044	 0.000000025
2009-02-21	 54883.65550	 0.000000030	 0.000000044
2009-02-22	 54884.65551	 0.000000150	 0.000000103
2009-02-23	 54885.65552	 0.000000000	 0.000000000
2009-02-24	 54886.65553	 0.000000027	 0.000000027
2009-02-25	 54887.65554	 0.000000111	 0.000000083
2009-02-26	 54888.65556	 0.000000119	 0.000000091
2009-02-27	 54889.65557	 0.000000011	 0.000000228
2009-02-28	 54890.65558	 0.000000064	 0.000000052
