,trend
2370,0.19422705701656923
2371,0.19348824398965644
2372,0.1931604428418071
2373,0.1930168269196979
2374,0.19224366882769753
2375,0.19068976199026547
2376,0.18947837759908118
2377,0.18871717797091078
2378,0.18791858591619554
2379,0.18837926693692883
2380,0.18953950804079708
2381,0.19068512681708052
2382,0.19236785073622667
2383,0.19463834089624465
2384,0.19864518489766875
2385,0.20567571782836008
2386,0.21445032936123518
2387,0.22210251703684344
2388,0.22651865666948093
2389,0.22607448624827567
2390,0.22228357466093993
2391,0.21927857232420706
2392,0.219297954431138
2393,0.2217804140206814
2394,0.2258655361741716
2395,0.2283913428472114
2396,0.2279349077946353
2397,0.22741734286459486
2398,0.2281417657084841
2399,0.23084645963694334
2400,0.23551184141176063
2401,0.24039233806911514
2402,0.24420388415321775
2403,0.2461938735085583
2404,0.24656555989122275
2405,0.24615680491077735
2406,0.24557501272965415
2407,0.24533706116293172
2408,0.24533706116293172
2409,0.24533706116293172
2410,0.24533706116293172
2411,0.24533706116293172
2412,0.24533706116293172
2413,0.24533706116293172
2414,0.24533706116293172
2415,0.24533706116293172
2416,0.24533706116293172
2417,0.24533706116293172
2418,0.24533706116293172
2419,0.24533706116293172
2420,0.24533706116293172
2421,0.24533706116293172
2422,0.24533706116293172
2423,0.24533706116293172
2424,0.24533706116293172
2425,0.24533706116293172
2426,0.24533706116293172
2427,0.24533706116293172
2428,0.24533706116293172
2429,0.24533706116293172
2430,0.24533706116293172
2431,0.24533706116293172
2432,0.24533706116293172
2433,0.24533706116293172
2434,0.24533706116293172
2435,0.24533706116293172
2436,0.24533706116293172
2437,0.24533706116293172
2438,0.24533706116293172
2439,0.24533706116293172
2440,0.24533706116293172
2441,0.24533706116293172
2442,0.24533706116293172
2443,0.24533706116293172
2444,0.24533706116293172
2445,0.24533706116293172
2446,0.24533706116293172
2447,0.24533706116293172
2448,0.24533706116293172
2449,0.24533706116293172
2450,0.24533706116293172
2451,0.24533706116293172
2452,0.24533706116293172
2453,0.24533706116293172
2454,0.24533706116293172
2455,0.24533706116293172
2456,0.24533706116293172
2457,0.24533706116293172
2458,0.24533706116293172
2459,0.24533706116293172
2460,0.24533706116293172
2461,0.24533706116293172
2462,0.24533706116293172
2463,0.24533706116293172
2464,0.24533706116293172
2465,0.24533706116293172
2466,0.24533706116293172
2467,0.24533706116293172
2468,0.24533706116293172
2469,0.24533706116293172
2470,0.24533706116293172
2471,0.24533706116293172
2472,0.24533706116293172
2473,0.24533706116293172
2474,0.24533706116293172
2475,0.24533706116293172
2476,0.24533706116293172
2477,0.24533706116293172
2478,0.24533706116293172
2479,0.24533706116293172
2480,0.24533706116293172
2481,0.24533706116293172
2482,0.24533706116293172
2483,0.24533706116293172
2484,0.24533706116293172
2485,0.24533706116293172
2486,0.24533706116293172
2487,0.24533706116293172
2488,0.24533706116293172
2489,0.24533706116293172
2490,0.24533706116293172
2491,0.24533706116293172
2492,0.24533706116293172
2493,0.24533706116293172
2494,0.24533706116293172
2495,0.24533706116293172
2496,0.24533706116293172
2497,0.24533706116293172
2498,0.24533706116293172
2499,0.24533706116293172
2500,0.24533706116293172
2501,0.24533706116293172
2502,0.24533706116293172
2503,0.24533706116293172
2504,0.24533706116293172
2505,0.24533706116293172
2506,0.24533706116293172
2507,0.24533706116293172
2508,0.24533706116293172
2509,0.24533706116293172
2510,0.24533706116293172
2511,0.24533706116293172
2512,0.24533706116293172
2513,0.24533706116293172
2514,0.24533706116293172
2515,0.24533706116293172
2516,0.24533706116293172
2517,0.24533706116293172
2518,0.24533706116293172
2519,0.24533706116293172
2520,0.24533706116293172
2521,0.24533706116293172
2522,0.24533706116293172
2523,0.24533706116293172
2524,0.24533706116293172
2525,0.24533706116293172
2526,0.24533706116293172
2527,0.24533706116293172
2528,0.24533706116293172
2529,0.24533706116293172
2530,0.24533706116293172
2531,0.24533706116293172
2532,0.24533706116293172
2533,0.24533706116293172
2534,0.24533706116293172
2535,0.24533706116293172
2536,0.24533706116293172
2537,0.24533706116293172
2538,0.24533706116293172
2539,0.24533706116293172
2540,0.24533706116293172
2541,0.24533706116293172
2542,0.24533706116293172
2543,0.24533706116293172
2544,0.24533706116293172
2545,0.24533706116293172
2546,0.24533706116293172
2547,0.24533706116293172
2548,0.24533706116293172
2549,0.24533706116293172
2550,0.24533706116293172
2551,0.24533706116293172
2552,0.24533706116293172
2553,0.24533706116293172
2554,0.24533706116293172
2555,0.24533706116293172
2556,0.24533706116293172
2557,0.24533706116293172
2558,0.24533706116293172
2559,0.24533706116293172
2560,0.24533706116293172
2561,0.24533706116293172
2562,0.24533706116293172
2563,0.24533706116293172
2564,0.24533706116293172
2565,0.24533706116293172
2566,0.24533706116293172
2567,0.24533706116293172
2568,0.24533706116293172
2569,0.24710742768105914
2570,0.25064816071731405
2571,0.2541888937535689
2572,0.2577296267898238
2573,0.2594999933079512
2574,0.25932335001143364
2575,0.2591656714994703
2576,0.25949917614341467
2577,0.2610850704008685
2578,0.2643142636834066
2579,0.2681845262991024
2580,0.27221327404796775
2581,0.27540340391355483
2582,0.2768488760372197
2583,0.277442015660845
2584,0.277385486995393
2585,0.276219525783533
2586,0.3816200758081766
2587,0.582651957208043
2588,0.7721387015614791
2589,0.9623211067310924
2590,1.0462150026775572
2591,1.034669865631127
2592,1.034669865631127
2593,1.0198954607145776
2594,0.9903466508814783
2595,0.9607978410483791
2596,0.9312490312152799
2597,0.9164746262987303
2598,0.9164746262987303
2599,0.9164746262987303
2600,0.9164746262987303
2601,0.9164746262987303
2602,0.8977203378493523
2603,0.8602117609505964
2604,0.814808804276892
2605,0.7615114678282389
2606,0.719713192586899
2607,0.6894139785528725
2608,0.6603822804882503
2609,0.6326180983930326
2610,0.6060200739845082
2611,0.5805882072626771
2612,0.556860447311467
2613,0.5312296132342826
2614,0.5080806678158749
2615,0.49102079195283876
2616,0.4745186510632018
2617,0.4621814260435589
2618,0.44979214181644434
2619,0.4306417322536106
2620,0.41275445952064815
2621,0.39629789253700526
2622,0.3805662493452245
2623,0.3715957314891628
2624,0.3631003824067498
2625,0.35491263317853733
2626,0.3496592002625293
2627,0.3444057673465213
2628,0.3417790508885173
2629,0.3417790508885173
2630,0.3417790508885173
2631,0.3417790508885173
2632,0.3417790508885173
2633,0.3417790508885173
2634,0.3417790508885173
2635,0.3417790508885173
2636,0.3417790508885173
2637,0.3417790508885173
2638,0.3417790508885173
2639,0.3417790508885173
2640,0.3417790508885173
2641,0.3417790508885173
2642,0.3417790508885173
2643,0.3417790508885173
2644,0.3417790508885173
2645,0.33438736040421346
2646,0.31960397943560576
2647,0.3033562711338107
2648,0.2849534563191656
2649,0.27325155280916147
2650,0.26894133978346124
2651,0.26437208172055143
2652,0.26023455780009486
2653,0.2567878130593011
2654,0.25334106831850733
2655,0.25161769594811045
2656,0.25161769594811045
2657,0.26941388354800877
2658,0.3050062587478054
2659,0.33719070538626966
2660,0.36373977004355557
2661,0.3702651936810972
2662,0.35670417128074117
2663,0.3427251181080385
2664,0.33284574602083455
2665,0.32519382735347657
2666,0.31983216712411794
2667,0.3154225111209754
2668,0.3096746009060497
2669,0.3021115947042776
2670,0.2927334925156593
2671,0.28622934543450373
2672,0.282599153460811
2673,0.2807840574739646
2674,0.2807840574739646
2675,0.28020948110839633
2676,0.2790603283772598
2677,0.2771153773335797
2678,0.27437462797735607
2679,0.27202782245097046
2680,0.27007496075442283
2681,0.26891789737041877
2682,0.26855663229895826
2683,0.26837599976322796
2684,0.2681579199805337
2685,0.26772176041514506
2686,0.2672856008497565
2687,0.26624724231586216
2688,0.26482476459615656
2689,0.26362036665914523
2690,0.2624159687221339
2691,0.2616601049363848
2692,0.261352775301898
2693,0.2610454456674111
2694,0.2607381160329243
2695,0.26058445121568086
2696,0.26058445121568086
2697,0.26058445121568086
2698,0.26058445121568086
2699,0.26058445121568086
2700,0.26058445121568086
2701,0.26058445121568086
2702,0.26058445121568086
2703,0.26058445121568086
2704,0.26058445121568086
2705,0.26058445121568086
2706,0.26058445121568086
2707,0.26058445121568086
2708,0.26058445121568086
2709,0.26058445121568086
2710,0.26058445121568086
2711,0.26058445121568086
2712,0.26058445121568086
2713,0.26058445121568086
2714,0.26058445121568086
2715,0.26058445121568086
2716,0.2535709237039053
2717,0.23954386868035432
2718,0.22551681365680326
2719,0.21148975863325226
2720,0.20447623112147673
2721,0.20447623112147673
2722,0.20447623112147673
