49440.9 	14.9	1.49
49441.1 	12.8	1.28
49442.1 	14.0	1.4
49442.2 	14.1	1.41
49442.8 	15.1	1.51
49442.8 	15.1	1.51
49443.2 	15.3	1.53
49443.9 	14.9	1.49
49444.2 	15.2	1.52
49444.3 	13.5	1.35
49444.9 	15.2	1.52
49444.9 	15.1	1.51
49444.9 	14.9	1.49
49445.2 	15.4	1.54
49445.4 	13.4	1.34
49445.8 	15.2	1.52
49445.9 	15.0	1.5
49446.8 	15.1	1.51
49446.9 	15.3	1.53
49446.9 	15.4	1.54
49447.2 	13.5	1.35
49448.3 	13.4	1.34
49448.9 	14.6	1.46
49449.2 	13.4	1.34
49450.2 	15.4	1.54
49450.2 	13.4	1.34
49450.8 	12.8	1.28
49450.9 	15.2	1.52
49451.8 	14.9	1.49
49452.8 	14.9	1.49
49452.9 	15.5	1.55
49453.3 	13.4	1.34
49455.2 	15.3	1.53
49455.2 	13.5	1.35
49455.8 	15.1	1.51
49455.9 	13.2	1.32
49455.9 	14.9	1.49
49455.9 	14.9	1.49
49456.2 	15.5	1.55
49456.8 	14.9	1.49
49457.2 	15.5	1.55
49457.9 	12.8	1.28
49457.9 	13.2	1.32
49458.2 	15.2	1.52
49458.9 	14.6	1.46
49459.1 	14.2	1.42
49459.1 	14.1	1.41
49459.2 	15.3	1.53
49459.3 	13.0	1.3
49459.9 	14.6	1.46
49460.9 	14.3	1.43
49469.2 	12.5	1.25
49470.3 	13.4	1.34
49470.9 	14.6	1.46
49470.9 	15.1	1.51
49471.8 	15.4	1.54
49471.9 	14.9	1.49
49472.8 	14.9	1.49
49472.9 	14.9	1.49
49472.9 	14.6	1.46
49473.2 	15.5	1.55
49473.3 	12.5	1.25
49473.8 	15.7	1.57
49473.9 	14.9	1.49
49473.9 	14.9	1.49
49474.8 	15.6	1.56
49474.9 	14.9	1.49
49475.2 	15.5	1.55
49475.3 	13.4	1.34
49475.9 	14.1	1.41
49476.2 	15.3	1.53
49476.2 	13.5	1.35
49476.8 	15.6	1.56
49477.1 	15.0	1.5
49477.2 	15.2	1.52
49477.3 	13.4	1.34
49478.3 	13.4	1.34
49478.9 	14.5	1.45
49479.2 	15.3	1.53
49479.8 	15.2	1.52
49479.8 	15.0	1.5
49480.3 	13.2	1.32
49481.1 	15.5	1.55
49482.1 	14.1	1.41
49482.9 	13.2	1.32
49483.2 	14.3	1.43
49483.9 	14.1	1.41
49484.2 	13.4	1.34
49487.2 	15.5	1.55
49487.2 	13.0	1.3
49487.9 	14.1	1.41
49489.2 	14.6	1.46
49500.2 	15.3	1.53
49501.2 	15.1	1.51
49502.2 	15.2	1.52
49505.2 	14.9	1.49
49506.2 	15.0	1.5
49508.2 	15.2	1.52
49509.2 	15.1	1.51
49510.2 	15.0	1.5
49511.2 	15.0	1.5
49512.2 	15.0	1.5
49513.2 	15.0	1.5
49514.2 	15.0	1.5
49514.3 	12.8	1.28
49515.2 	15.0	1.5
49517.2 	14.3	1.43
49608.1 	14.9	1.49
49611 	14.9	1.49
49633.1 	14.6	1.46
49637.1 	14.1	1.41
49639.1 	14.0	1.4
49640.4 	14.6	1.46
49644.6 	12.0	1.2
49650.6 	12.5	1.25
49658.2 	14.3	1.43
49660.1 	14.4	1.44
49663.6 	13.5	1.35
49664.6 	13.5	1.35
49665.1 	14.1	1.41
49665.6 	13.4	1.34
49669.1 	14.3	1.43
49682.4 	14.7	1.47
49685 	14.9	1.49
49685.5 	13.4	1.34
49687 	14.3	1.43
49687 	14.7	1.47
49688 	14.5	1.45
49688.6 	13.4	1.34
49689 	14.7	1.47
49689.1 	14.8	1.48
49689.6 	13.4	1.34
49690.6 	13.4	1.34
49691.6 	13.4	1.34
49692.1 	14.9	1.49
49692.3 	14.9	1.49
49694.6 	13.4	1.34
49695 	14.8	1.48
49695.1 	14.8	1.48
49695.2 	14.9	1.49
49695.5 	13.5	1.35
49696.6 	13.4	1.34
49697.5 	13.4	1.34
49698.4 	14.8	1.48
49698.6 	13.4	1.34
49700 	15.1	1.51
49700.2 	14.7	1.47
49700.2 	14.6	1.46
49700.6 	13.4	1.34
49701 	14.6	1.46
49702.6 	12.0	1.2
49710 	14.6	1.46
49715.4 	13.4	1.34
49716.6 	13.0	1.3
49717.6 	13.4	1.34
49718.1 	15.2	1.52
49718.5 	13.4	1.34
49719 	14.9	1.49
49719.6 	13.5	1.35
49720 	14.9	1.49
49720 	15.1	1.51
49720.9 	14.9	1.49
49722.1 	14.9	1.49
49723.5 	13.4	1.34
49724.5 	13.6	1.36
49726.1 	14.9	1.49
49726.6 	13.4	1.34
49727.5 	13.4	1.34
49728.5 	13.4	1.34
49729 	14.6	1.46
49730.6 	13.5	1.35
49741 	14.9	1.49
49741.3 	13.5	1.35
49742 	15.3	1.53
49743 	15.1	1.51
49743.5 	13.0	1.3
49744 	14.9	1.49
49745 	15.5	1.55
49745.3 	13.4	1.34
49745.5 	13.6	1.36
49746.4 	13.4	1.34
49746.6 	13.4	1.34
49747.5 	13.6	1.36
49747.9 	14.6	1.46
49749 	15.5	1.55
49750.3 	13.4	1.34
49751.1 	14.3	1.43
49751.1 	14.9	1.49
49751.3 	12.4	1.24
49751.6 	12.5	1.25
49752.1 	14.7	1.47
49753.1 	15.1	1.51
49754.1 	15.1	1.51
49754.5 	12.5	1.25
49766 	14.6	1.46
49766.1 	15.8	1.58
49766.9 	15.0	1.5
49767.1 	15.5	1.55
49767.1 	14.3	1.43
49767.9 	15.8	1.58
49768 	15.5	1.55
49768.1 	15.5	1.55
49769.1 	15.5	1.55
49769.2 	13.0	1.3
49769.9 	15.0	1.5
49769.9 	14.9	1.49
49771.5 	13.4	1.34
49773.2 	15.7	1.57
49773.9 	14.9	1.49
49774.9 	15.0	1.5
49775.3 	13.4	1.34
49775.5 	13.4	1.34
49776 	15.7	1.57
49776.1 	15.5	1.55
49777.3 	13.4	1.34
49777.8 	15.0	1.5
49777.9 	14.6	1.46
49778 	15.7	1.57
49778.4 	13.3	1.33
49779.3 	12.5	1.25
49779.9 	14.6	1.46
49780.2 	13.4	1.34
49780.8 	14.6	1.46
49781.2 	12.0	1.2
49781.5 	13.0	1.3
49782.2 	13.4	1.34
49782.5 	13.4	1.34
49783.1 	14.9	1.49
49784.1 	15.6	1.56
49784.8 	14.6	1.46
49785 	15.3	1.53
49785.1 	14.9	1.49
49786.1 	14.9	1.49
49786.2 	14.9	1.49
49787.9 	14.2	1.42
49794.8 	14.9	1.49
49795.9 	14.9	1.49
49796.2 	15.5	1.55
49796.3 	13.4	1.34
49797.2 	13.4	1.34
49798 	15.7	1.57
49798.1 	14.6	1.46
49798.3 	13.0	1.3
49798.9 	14.6	1.46
49799.1 	15.5	1.55
49799.2 	13.2	1.32
49803.2 	15.5	1.55
49803.8 	14.6	1.46
49804 	14.9	1.49
49804.2 	14.3	1.43
49804.3 	13.0	1.3
49805 	15.7	1.57
49805.3 	13.4	1.34
49806.1 	15.9	1.59
49806.2 	13.4	1.34
49807.1 	15.5	1.55
49807.3 	13.0	1.3
49808 	15.4	1.54
49808.1 	14.9	1.49
49808.1 	15.5	1.55
49808.2 	13.0	1.3
49809.1 	15.5	1.55
49809.8 	14.9	1.49
49810.9 	15.0	1.5
49811 	15.5	1.55
49811.2 	15.5	1.55
49812.1 	15.5	1.55
49813.2 	15.5	1.55
49816 	14.6	1.46
49821.1 	13.4	1.34
49825.8 	14.9	1.49
49825.9 	14.9	1.49
49826.2 	13.0	1.3
49827.9 	14.9	1.49
49829 	15.6	1.56
49829.4 	13.4	1.34
49829.9 	15.0	1.5
49830 	15.4	1.54
49830.1 	14.3	1.43
49832.1 	16.0	1.6
49833.1 	15.9	1.59
49833.3 	13.4	1.34
49836.2 	15.9	1.59
49837 	14.2	1.42
49837.2 	15.9	1.59
49838.2 	15.9	1.59
49838.9 	13.6	1.36
49839.9 	13.6	1.36
49840.2 	15.9	1.59
49840.9 	14.6	1.46
49841 	15.5	1.55
49841.2 	15.5	1.55
49841.9 	14.6	1.46
49843 	14.9	1.49
49848.3 	12.0	1.2
49853.2 	12.4	1.24
49858.2 	15.9	1.59
49859.2 	15.9	1.59
49861 	14.6	1.46
49863 	14.9	1.49
49868.2 	15.7	1.57
49868.3 	13.0	1.3
49869.2 	15.8	1.58
49869.3 	13.4	1.34
49870 	14.6	1.46
49870.2 	15.5	1.55
49990 	15.4	1.54
49992.1 	14.3	1.43
49996.2 	14.9	1.49
49996.6 	13.4	1.34
50013 	14.9	1.49
50013.6 	13.4	1.34
50018.1 	14.9	1.49
50021.6 	13.4	1.34
50022.6 	13.4	1.34
50023.1 	14.6	1.46
50025.2 	14.6	1.46
50025.6 	13.2	1.32
50027.6 	12.5	1.25
50036.6 	13.0	1.3
50038.1 	14.8	1.48
50038.6 	13.4	1.34
50039.1 	14.8	1.48
50039.6 	13.4	1.34
50040 	14.5	1.45
50040.6 	13.4	1.34
50041.6 	13.0	1.3
50042.5 	13.2	1.32
50043.6 	13.4	1.34
50044.6 	13.4	1.34
50049.1 	14.4	1.44
50050.2 	14.4	1.44
50050.5 	13.4	1.34
50065.6 	13.0	1.3
50066.6 	13.4	1.34
50067.1 	13.9	1.39
50068 	13.9	1.39
50068.5 	13.2	1.32
50069.7 	13.4	1.34
50070.6 	13.4	1.34
50071.1 	14.5	1.45
50071.5 	13.4	1.34
50073.6 	13.0	1.3
50074.5 	13.4	1.34
50075.7 	13.6	1.36
50076.6 	13.8	1.38
50077 	14.4	1.44
50077 	14.4	1.44
50077 	14.4	1.44
50077.5 	13.0	1.3
50078 	14.4	1.44
