-4563-01-12	-2.34553e+06 	2.679779303493288
-4563-01-12	-2.34553e+06 	2.726205964480133
-4563-01-12	-2.34553e+06 	2.738569503256407
-4563-01-22	-2.34552e+06 	2.7791989640629704
-4563-01-22	-2.34552e+06 	2.794107507965386
-4563-01-22	-2.34552e+06 	2.756652542554557
-4563-01-22	-2.34552e+06 	2.9192085628486857
-4563-01-22	-2.34552e+06 	2.8151994203945674
-4563-01-22	-2.34552e+06 	2.8244385106202867
-4563-02-01	-2.34551e+06 	2.8081761340223963
-4563-02-01	-2.34551e+06 	2.9715915274399163
-4563-02-01	-2.34551e+06 	2.9239401283375543
-4563-02-01	-2.34551e+06 	3.0393654277039586
-4563-02-11	-2.3455e+06 	3.095797574296008
-4563-02-11	-2.3455e+06 	3.105182152759401
-4563-02-11	-2.3455e+06 	3.10995244343301
-4563-02-11	-2.3455e+06 	3.123697679639654
-4563-02-11	-2.3455e+06 	3.064607079293
-4563-02-11	-2.3455e+06 	3.1062881616910194
-4563-02-11	-2.3455e+06 	2.945872766817685
-4563-02-21	-2.34549e+06 	2.999617040881135
-4563-02-21	-2.34549e+06 	2.93567026281173
-4563-02-21	-2.34549e+06 	2.9706710854286777
-4563-03-23	-2.34546e+06 	2.516919596115657
-4563-04-02	-2.34545e+06 	2.5545664304593805
-4563-04-02	-2.34545e+06 	2.5746204091071134
-4563-04-02	-2.34545e+06 	2.543956951015359
-4563-04-02	-2.34545e+06 	2.635839061813197
-4563-04-02	-2.34545e+06 	2.6647027090361792
-4563-04-12	-2.34544e+06 	2.7247074703705163
-4563-04-12	-2.34544e+06 	2.749535365709228
-4563-04-12	-2.34544e+06 	2.744816441806148
-4563-04-12	-2.34544e+06 	2.801278148387444
-4563-04-22	-2.34543e+06 	2.9372777437202395
-4563-05-02	-2.34542e+06 	2.992451310290527
-4563-05-02	-2.34542e+06 	3.0627125971945457
-4563-05-02	-2.34542e+06 	2.9789333216962475
-4563-05-12	-2.34541e+06 	3.079349053662456
-4563-05-22	-2.3454e+06 	3.004494139216648
-4563-05-22	-2.3454e+06 	2.9942186978359513
-4563-05-22	-2.3454e+06 	3.043229327550666
-4563-05-22	-2.3454e+06 	3.1463970251897666
-4563-05-22	-2.3454e+06 	3.1143684127031617
-4563-05-22	-2.3454e+06 	3.1844991316955107
-4563-06-01	-2.34539e+06 	3.219799599292097
-4563-06-01	-2.34539e+06 	3.1436014092855458
-4563-06-01	-2.34539e+06 	3.2166601232307874
-4563-06-01	-2.34539e+06 	3.0911744873026157
-4563-06-01	-2.34539e+06 	3.204475857606963
-4563-06-11	-2.34538e+06 	3.4038638454196137
-4563-06-11	-2.34538e+06 	3.461054281142644
-4563-06-11	-2.34538e+06 	3.3918300805567188
-4563-06-11	-2.34538e+06 	3.3812374616496954
-4563-06-11	-2.34538e+06 	3.3891430049716647
-4563-06-11	-2.34538e+06 	3.4641853976510153
-4563-06-21	-2.34537e+06 	3.457832457116912
-4563-06-21	-2.34537e+06 	3.4987108032227434
-4563-06-21	-2.34537e+06 	3.401023623032481
-4563-06-21	-2.34537e+06 	3.58480162690932
-4563-06-21	-2.34537e+06 	3.4839195183075993
-4563-06-21	-2.34537e+06 	3.5029594213865867
-4563-06-21	-2.34537e+06 	3.426343766070333
-4563-06-21	-2.34537e+06 	3.4027388835016894
-4563-07-01	-2.34536e+06 	3.3385024625614834
-4563-07-01	-2.34536e+06 	3.2839159099052786
-4563-07-21	-2.34534e+06 	2.9230450223353044
-4563-07-21	-2.34534e+06 	2.9396860415816657
-4563-07-31	-2.34533e+06 	3.002893625210263
-4563-07-31	-2.34533e+06 	3.0169148998294295
-4563-08-20	-2.34531e+06 	3.0425290172198713
-4563-08-20	-2.34531e+06 	2.97188459724048
-4563-08-20	-2.34531e+06 	2.9488196940130407
-4563-08-20	-2.34531e+06 	2.934068549556138
-4563-08-30	-2.3453e+06 	3.005335975643354
-4563-08-30	-2.3453e+06 	2.9509101102268915
-4563-08-30	-2.3453e+06 	3.031610017280233
-4563-08-30	-2.3453e+06 	3.0154748287491033
-4563-08-30	-2.3453e+06 	3.0309505570443713
-4563-08-30	-2.3453e+06 	2.988178650266646
-4563-08-30	-2.3453e+06 	3.015994741862492
-4563-08-30	-2.3453e+06 	3.0737647819720793
-4563-08-30	-2.3453e+06 	3.0879066863098767
-4563-08-30	-2.3453e+06 	3.136698009989398
-4563-09-09	-2.34529e+06 	3.1151712990868003
-4563-09-09	-2.34529e+06 	3.111525005213089
-4563-09-09	-2.34529e+06 	3.044001392129038
-4563-09-09	-2.34529e+06 	2.9536569911414556
-4563-10-29	-2.34524e+06 	2.7019169053961205
-4563-10-29	-2.34524e+06 	2.704978860081916
-4563-11-08	-2.34523e+06 	2.688391556107663
-4563-11-08	-2.34523e+06 	2.635959963854279
-4563-11-08	-2.34523e+06 	2.6888672142660934
-4563-11-08	-2.34523e+06 	2.621112966246842
-4563-11-08	-2.34523e+06 	2.712174615659627
-4563-11-18	-2.34522e+06 	2.6557530636105176
-4563-11-18	-2.34522e+06 	2.6212655572395716
-4563-11-18	-2.34522e+06 	2.6318647218233013
-4563-11-18	-2.34522e+06 	2.6178462171430534
-4563-11-18	-2.34522e+06 	2.6076285186360635
-4563-11-18	-2.34522e+06 	2.6486683626588725
-4563-11-18	-2.34522e+06 	2.6267364496433134
-4563-11-28	-2.34521e+06 	2.633135403222669
-4563-11-28	-2.34521e+06 	2.69706867575607
-4563-11-28	-2.34521e+06 	2.707691213484928
-4563-11-28	-2.34521e+06 	2.6885355409239233
-4563-11-28	-2.34521e+06 	2.768011151872587
-4563-11-28	-2.34521e+06 	2.7814527920650227
-4563-11-28	-2.34521e+06 	2.817993889370169
-4563-11-28	-2.34521e+06 	2.8001259304212316
-4563-12-08	-2.3452e+06 	2.9152807474141995
-4563-12-18	-2.34519e+06 	2.9128761281439375
-4563-12-18	-2.34519e+06 	2.8952649009381637
-4563-12-18	-2.34519e+06 	2.954188587884454
-4563-12-18	-2.34519e+06 	3.030269201452688
-4563-12-28	-2.34518e+06 	3.1380952168427863
-4563-12-28	-2.34518e+06 	3.113983985217214
-4563-12-28	-2.34518e+06 	3.1663640973008502
-4563-12-28	-2.34518e+06 	3.1826821622682355
-4563-12-28	-2.34518e+06 	3.2344475100501735
-4563-12-28	-2.34518e+06 	3.217480853694385
-4562-01-27	-2.34515e+06 	3.605452426185649
-4562-01-27	-2.34515e+06 	3.6895401829372734
-4562-01-27	-2.34515e+06 	3.717707421138636
-4562-01-27	-2.34515e+06 	3.654001743413712
-4562-01-27	-2.34515e+06 	3.788729803981968
-4562-02-06	-2.34514e+06 	3.7448101727074903
-4562-02-06	-2.34514e+06 	3.873449778272548
-4562-02-06	-2.34514e+06 	3.7971473701288727
-4562-02-06	-2.34514e+06 	3.8827825332982275
-4562-02-06	-2.34514e+06 	3.822842466561261
-4562-02-06	-2.34514e+06 	3.949405334177651
-4562-02-06	-2.34514e+06 	3.8597521254889204
-4562-02-06	-2.34514e+06 	3.9685072081629578
-4562-02-16	-2.34513e+06 	3.972960525273193
-4562-02-16	-2.34513e+06 	4.031215901757724
-4562-02-16	-2.34513e+06 	4.000952619485984
-4562-02-16	-2.34513e+06 	4.196792179341454
-4562-02-16	-2.34513e+06 	4.082703188216342
-4562-02-16	-2.34513e+06 	4.211133290527288
-4562-02-26	-2.34512e+06 	4.16819148326143
-4562-02-26	-2.34512e+06 	4.157312200509441
-4562-02-26	-2.34512e+06 	4.271129680847174
